sale_id,date_id,product_id,cc_id,channel,units_sold,revenue,discount_pct,cost_of_goods,gross_margin
364,2024-03-08,4,2,OEM,92,5755.22,0.049,3869.52,1885.7
365,2024-03-08,5,2,Direct,183,57031.48,0.113,33243.78,23787.7
366,2024-03-08,2,12,Distributor,111,19604.48,0.139,14028.18,5576.3
367,2024-03-08,4,2,OEM,141,7976.48,0.14,5930.46,2046.02
368,2024-03-08,1,2,Distributor,162,20065.75,0.098,10291.86,9773.89
369,2024-03-09,4,2,OEM,75,4252.68,0.138,3154.5,1098.18
370,2024-03-09,5,7,Direct,88,30238.59,0.022,15986.08,14252.51
371,2024-03-09,2,2,Distributor,31,5538.72,0.129,3917.78,1620.94
372,2024-03-09,3,7,OEM,179,83664.7,0.029,44034.0,39630.7
373,2024-03-09,3,12,OEM,71,30758.9,0.1,17466.0,13292.9
374,2024-03-09,3,7,OEM,179,80562.82,0.065,44034.0,36528.82
375,2024-03-09,3,7,OEM,121,55390.58,0.049,29766.0,25624.58
376,2024-03-09,4,2,OEM,102,6085.57,0.093,4290.12,1795.45
377,2024-03-10,2,12,Distributor,46,8520.69,0.097,5813.48,2707.21
378,2024-03-10,5,2,Direct,121,41833.14,0.016,21980.86,19852.28
379,2024-03-10,4,12,OEM,128,7906.23,0.061,5383.68,2522.55
380,2024-03-10,4,7,OEM,192,11076.3,0.123,8075.52,3000.78
381,2024-03-10,5,2,Direct,29,10066.88,0.012,5268.14,4798.74
382,2024-03-11,1,2,Distributor,54,7118.67,0.04,3430.62,3688.05
383,2024-03-11,5,12,Direct,68,20953.11,0.123,12352.88,8600.23
384,2024-03-11,2,7,Distributor,79,14649.56,0.096,9984.02,4665.54
385,2024-03-11,1,12,Distributor,34,4286.03,0.082,2160.02,2126.01
386,2024-03-11,4,7,OEM,161,9764.51,0.078,6771.66,2992.85
387,2024-03-11,1,7,Distributor,194,23070.31,0.134,12324.82,10745.49
388,2024-03-11,4,2,OEM,146,8557.06,0.109,6140.76,2416.3
389,2024-03-12,4,12,OEM,77,4431.93,0.125,3238.62,1193.31
390,2024-03-12,4,7,OEM,187,12104.05,0.016,7865.22,4238.83
391,2024-03-12,1,2,Distributor,11,1345.87,0.109,698.83,647.04
392,2024-03-13,4,2,OEM,166,10635.57,0.026,6981.96,3653.61
393,2024-03-13,2,7,Distributor,8,1404.73,0.144,1011.04,393.69
394,2024-03-13,3,7,OEM,39,16876.96,0.101,9594.0,7282.96
395,2024-03-13,5,7,Direct,141,46072.53,0.07,25614.06,20458.47
396,2024-03-13,1,12,Distributor,22,2703.83,0.105,1397.66,1306.17
397,2024-03-14,1,2,Distributor,181,24034.71,0.033,11498.93,12535.78
398,2024-03-14,3,7,OEM,175,83142.91,0.013,43050.0,40092.91
399,2024-03-14,3,2,OEM,158,66015.64,0.132,38868.0,27147.64
400,2024-03-14,5,2,Direct,56,18258.96,0.072,10172.96,8086.0
401,2024-03-15,3,2,OEM,58,24429.02,0.125,14268.0,10161.02
402,2024-03-15,5,7,Direct,198,67341.15,0.032,35968.68,31372.47
403,2024-03-15,5,7,Direct,94,31606.74,0.043,17076.04,14530.7
404,2024-03-15,5,2,Direct,184,62773.6,0.029,33425.44,29348.16
405,2024-03-16,4,2,OEM,35,2258.56,0.019,1472.1,786.46
406,2024-03-16,4,2,OEM,62,3544.09,0.131,2607.72,936.37
407,2024-03-16,1,7,Distributor,54,7140.91,0.037,3430.62,3710.29
408,2024-03-16,5,12,Direct,7,2174.15,0.116,1271.62,902.53
409,2024-03-16,2,7,Distributor,91,16968.15,0.091,11500.58,5467.57
410,2024-03-17,4,7,OEM,10,575.57,0.125,420.6,154.97
411,2024-03-17,2,7,Distributor,56,9844.6,0.143,7077.28,2767.32
412,2024-03-17,1,2,Distributor,30,3864.18,0.062,1905.9,1958.28
413,2024-03-17,5,12,Direct,23,7507.3,0.071,4178.18,3329.12
414,2024-03-17,2,12,Distributor,43,8802.95,0.002,5434.34,3368.61
415,2024-03-17,1,2,Distributor,166,20333.25,0.108,10545.98,9787.27
416,2024-03-18,2,12,Distributor,61,12350.26,0.013,7709.18,4641.08
417,2024-03-18,1,2,Distributor,53,6608.39,0.092,3367.09,3241.3
418,2024-03-18,4,7,OEM,126,8097.65,0.023,5299.56,2798.09
419,2024-03-18,5,7,Direct,116,36477.16,0.105,21072.56,15404.6
420,2024-03-19,4,12,OEM,151,8502.46,0.144,6351.06,2151.4
421,2024-03-19,3,7,OEM,184,76701.83,0.134,45264.0,31437.83
422,2024-03-19,2,12,Distributor,15,2704.64,0.121,1895.7,808.94
423,2024-03-19,2,2,Distributor,112,22606.97,0.016,14154.56,8452.41
424,2024-03-19,2,12,Distributor,66,12983.5,0.041,8341.08,4642.42
425,2024-03-20,1,7,Distributor,165,19666.97,0.132,10482.45,9184.52
426,2024-03-20,1,7,Distributor,196,25811.22,0.041,12451.88,13359.34
427,2024-03-20,5,2,Direct,34,11611.41,0.028,6176.44,5434.97
428,2024-03-20,1,7,Distributor,135,18334.28,0.011,8576.55,9757.73
429,2024-03-20,3,12,OEM,134,55858.94,0.134,32964.0,22894.94
430,2024-03-20,5,2,Direct,169,53737.23,0.095,30700.54,23036.69
431,2024-03-21,1,2,Distributor,92,12292.34,0.027,5844.76,6447.58
432,2024-03-21,1,7,Distributor,168,22723.71,0.015,10673.04,12050.67
433,2024-03-21,2,7,Distributor,14,2578.89,0.102,1769.32,809.57
434,2024-03-22,1,7,Distributor,192,25679.94,0.026,12197.76,13482.18
435,2024-03-22,3,12,OEM,115,53086.79,0.041,28290.0,24796.79
436,2024-03-22,3,7,OEM,195,81944.32,0.127,47970.0,33974.32
437,2024-03-22,2,2,Distributor,21,4178.5,0.03,2653.98,1524.52
438,2024-03-22,5,7,Direct,47,15126.32,0.084,8538.02,6588.3
439,2024-03-22,4,2,OEM,63,4019.82,0.03,2649.78,1370.04
440,2024-03-22,4,7,OEM,57,3487.0,0.07,2397.42,1089.58
441,2024-03-22,3,2,OEM,84,37401.67,0.075,20664.0,16737.67
442,2024-03-23,3,7,OEM,81,38912.18,0.002,19926.0,18986.18
443,2024-03-23,2,2,Distributor,95,17070.92,0.124,12006.1,5064.82
444,2024-03-23,3,12,OEM,83,35797.78,0.104,20418.0,15379.78
445,2024-03-23,2,2,Distributor,45,8806.23,0.046,5687.1,3119.13
446,2024-03-23,2,12,Distributor,59,11497.54,0.05,7456.42,4041.12
447,2024-03-23,5,12,Direct,70,23143.42,0.059,12716.2,10427.22
448,2024-03-24,1,12,Distributor,110,15074.99,0.002,6988.3,8086.69
449,2024-03-24,1,7,Distributor,17,2250.4,0.036,1080.01,1170.39
450,2024-03-24,4,7,OEM,114,6831.52,0.089,4794.84,2036.68
451,2024-03-25,2,2,Distributor,94,17334.72,0.101,11879.72,5455.0
452,2024-03-25,4,12,OEM,31,1794.48,0.12,1303.86,490.62
453,2024-03-25,1,12,Distributor,53,7066.9,0.029,3367.09,3699.81
454,2024-03-26,4,12,OEM,100,5696.55,0.134,4206.0,1490.55
455,2024-03-26,5,2,Direct,106,36237.54,0.027,19255.96,16981.58
456,2024-03-26,4,2,OEM,151,8512.39,0.143,6351.06,2161.33
457,2024-03-26,5,7,Direct,120,37102.56,0.12,21799.2,15303.36
458,2024-03-26,5,7,Direct,26,8724.02,0.045,4723.16,4000.86
459,2024-03-26,1,7,Distributor,100,12290.14,0.105,6353.0,5937.14
460,2024-03-27,3,12,OEM,200,83852.91,0.129,49200.0,34652.91
461,2024-03-27,4,12,OEM,118,7350.65,0.053,4963.08,2387.57
462,2024-03-27,3,12,OEM,36,14868.25,0.142,8856.0,6012.25
463,2024-03-27,4,2,OEM,176,10813.18,0.066,7402.56,3410.62
464,2024-03-27,4,2,OEM,196,12738.17,0.012,8243.76,4494.41
465,2024-03-28,4,2,OEM,155,8768.47,0.14,6519.3,2249.17
466,2024-03-28,2,7,Distributor,157,27793.27,0.137,19841.66,7951.61
467,2024-03-28,3,12,OEM,164,67180.53,0.149,40344.0,26836.53
468,2024-03-28,1,7,Distributor,18,2222.11,0.101,1143.54,1078.57
469,2024-03-28,3,12,OEM,119,56651.74,0.011,29274.0,27377.74
470,2024-03-28,2,7,Distributor,194,39795.22,0.0,24517.72,15277.5
471,2024-03-29,2,12,Distributor,196,36747.81,0.086,24770.48,11977.33
472,2024-03-29,3,2,OEM,30,13415.5,0.071,7380.0,6035.5
473,2024-03-29,3,7,OEM,161,74244.0,0.042,39606.0,34638.0
474,2024-03-29,1,2,Distributor,102,13824.55,0.013,6480.06,7344.49
475,2024-03-29,1,7,Distributor,86,10805.71,0.085,5463.58,5342.13
476,2024-03-29,1,2,Distributor,12,1443.51,0.124,762.36,681.15
477,2024-03-29,1,2,Distributor,41,4999.55,0.112,2604.73,2394.82
478,2024-03-30,2,12,Distributor,117,23856.21,0.006,14786.46,9069.75
479,2024-03-30,3,12,OEM,109,44965.28,0.143,26814.0,18151.28
480,2024-03-30,1,2,Distributor,183,23119.2,0.08,11625.99,11493.21
481,2024-03-30,2,7,Distributor,108,21733.11,0.019,13649.04,8084.07
482,2024-03-30,1,7,Distributor,61,7488.61,0.106,3875.33,3613.28
483,2024-03-30,5,12,Direct,93,32414.15,0.008,16894.38,15519.77
484,2024-03-30,3,7,OEM,22,10240.45,0.033,5412.0,4828.45
485,2024-03-31,4,7,OEM,139,7826.77,0.144,5846.34,1980.43
486,2024-03-31,4,2,OEM,43,2808.74,0.007,1808.58,1000.16
487,2024-03-31,1,2,Distributor,38,5103.36,0.022,2414.14,2689.22
488,2024-04-01,2,7,Distributor,25,4569.27,0.109,3159.5,1409.77
489,2024-04-01,2,2,Distributor,158,32118.85,0.009,19968.04,12150.81
490,2024-04-01,3,7,OEM,103,44473.33,0.103,25338.0,19135.33
491,2024-04-01,1,2,Distributor,163,21040.17,0.06,10355.39,10684.78
492,2024-04-02,1,2,Distributor,98,12663.38,0.059,6225.94,6437.44
493,2024-04-02,4,2,OEM,188,10647.68,0.139,7907.28,2740.4
494,2024-04-02,1,7,Distributor,38,4889.42,0.063,2414.14,2475.28
495,2024-04-02,5,2,Direct,25,8423.62,0.041,4541.5,3882.12
496,2024-04-03,4,7,OEM,193,12162.33,0.042,8117.58,4044.75
497,2024-04-03,4,7,OEM,14,897.9,0.025,588.84,309.06
498,2024-04-03,4,2,OEM,173,10765.42,0.054,7276.38,3489.04
499,2024-04-03,4,2,OEM,146,8701.12,0.094,6140.76,2560.36
500,2024-04-03,1,12,Distributor,66,8646.22,0.046,4192.98,4453.24
501,2024-04-03,4,2,OEM,132,8161.98,0.06,5551.92,2610.06
502,2024-04-03,1,12,Distributor,54,6458.71,0.129,3430.62,3028.09
503,2024-04-03,5,12,Direct,143,44364.61,0.117,25977.38,18387.23
504,2024-04-04,4,7,OEM,69,3871.61,0.147,2902.14,969.47
505,2024-04-04,5,7,Direct,158,51516.34,0.072,28702.28,22814.06
506,2024-04-04,4,12,OEM,114,6756.53,0.099,4794.84,1961.69
507,2024-04-04,4,7,OEM,181,10846.53,0.089,7612.86,3233.67
508,2024-04-04,1,7,Distributor,159,19803.33,0.093,10101.27,9702.06
509,2024-04-04,2,12,Distributor,26,5280.05,0.01,3285.88,1994.17
510,2024-04-05,2,12,Distributor,60,11003.17,0.106,7582.8,3420.37
511,2024-04-05,5,12,Direct,64,21564.46,0.041,11626.24,9938.22
512,2024-04-05,2,12,Distributor,165,31951.05,0.056,20852.7,11098.35
513,2024-04-05,4,2,OEM,109,6940.58,0.032,4584.54,2356.04
514,2024-04-05,1,12,Distributor,102,12732.04,0.091,6480.06,6251.98
515,2024-04-05,4,2,OEM,37,2392.48,0.017,1556.22,836.26
516,2024-04-05,5,7,Direct,65,21216.27,0.071,11807.9,9408.37
517,2024-04-06,2,12,Distributor,80,15655.52,0.046,10110.4,5545.12
518,2024-04-06,2,7,Distributor,114,19923.87,0.148,14407.32,5516.55
519,2024-04-06,5,2,Direct,128,41599.84,0.075,23252.48,18347.36
520,2024-04-06,3,2,OEM,105,49531.94,0.02,25830.0,23701.94
521,2024-04-06,5,2,Direct,16,4924.52,0.124,2906.56,2017.96
522,2024-04-07,5,7,Direct,84,28480.43,0.035,15259.44,13220.99
523,2024-04-07,5,7,Direct,54,18384.74,0.031,9809.64,8575.1
524,2024-04-07,4,2,OEM,46,2895.77,0.043,1934.76,961.01
525,2024-04-07,4,7,OEM,74,4775.23,0.019,3112.44,1662.79
526,2024-04-07,4,2,OEM,48,2765.92,0.124,2018.88,747.04
527,2024-04-07,1,12,Distributor,165,22023.38,0.028,10482.45,11540.93
528,2024-04-08,3,2,OEM,6,2610.9,0.096,1476.0,1134.9
529,2024-04-08,1,2,Distributor,193,24064.51,0.092,12261.29,11803.22
530,2024-04-08,5,7,Direct,162,55324.98,0.028,29428.92,25896.06
531,2024-04-09,3,12,OEM,96,44870.45,0.029,23616.0,21254.45
532,2024-04-09,3,2,OEM,65,27752.81,0.113,15990.0,11762.81
533,2024-04-09,2,7,Distributor,14,2779.92,0.032,1769.32,1010.6
534,2024-04-10,2,2,Distributor,56,10763.58,0.063,7077.28,3686.3
535,2024-04-10,1,2,Distributor,102,12255.81,0.125,6480.06,5775.75
536,2024-04-10,4,2,OEM,152,9188.68,0.081,6393.12,2795.56
537,2024-04-10,5,7,Direct,182,62155.22,0.028,33062.12,29093.1
538,2024-04-10,5,2,Direct,43,14972.08,0.009,7811.38,7160.7
539,2024-04-10,5,12,Direct,94,31672.8,0.041,17076.04,14596.76
540,2024-04-10,1,2,Distributor,100,11933.11,0.131,6353.0,5580.11
541,2024-04-10,4,2,OEM,46,2795.91,0.076,1934.76,861.15
542,2024-04-11,5,2,Direct,9,2902.85,0.082,1634.94,1267.91
543,2024-04-11,1,2,Distributor,13,1588.79,0.11,825.89,762.9
544,2024-04-11,5,2,Direct,191,61068.14,0.09,34697.06,26371.08
545,2024-04-11,4,7,OEM,90,5505.79,0.07,3785.4,1720.39
546,2024-04-11,3,2,OEM,18,7642.07,0.118,4428.0,3214.07
547,2024-04-11,1,2,Distributor,30,3757.08,0.088,1905.9,1851.18
548,2024-04-11,1,2,Distributor,34,4145.97,0.112,2160.02,1985.95
549,2024-04-11,1,12,Distributor,129,15234.28,0.14,8195.37,7038.91
550,2024-04-12,2,2,Distributor,64,12117.44,0.077,8088.32,4029.12
551,2024-04-12,3,7,OEM,131,59148.55,0.062,32226.0,26922.55
552,2024-04-12,5,7,Direct,123,36863.29,0.147,22344.18,14519.11
553,2024-04-12,4,7,OEM,13,766.21,0.104,546.78,219.43
554,2024-04-12,4,2,OEM,76,4809.31,0.038,3196.56,1612.75
555,2024-04-12,1,12,Distributor,74,8657.75,0.148,4701.22,3956.53
556,2024-04-12,3,2,OEM,131,60598.89,0.039,32226.0,28372.89
557,2024-04-12,4,7,OEM,112,7057.93,0.042,4710.72,2347.21
558,2024-04-13,1,2,Distributor,101,13619.67,0.018,6416.53,7203.14
559,2024-04-13,2,2,Distributor,136,24633.65,0.117,17187.68,7445.97
560,2024-04-13,3,2,OEM,185,87181.52,0.021,45510.0,41671.52
561,2024-04-13,2,2,Distributor,187,36978.37,0.036,23633.06,13345.31
562,2024-04-13,5,7,Direct,180,53946.28,0.147,32698.8,21247.48
563,2024-04-14,2,12,Distributor,141,25770.69,0.109,17819.58,7951.11
564,2024-04-14,2,12,Distributor,191,38788.03,0.01,24138.58,14649.45
565,2024-04-14,3,7,OEM,200,94924.19,0.014,49200.0,45724.19
566,2024-04-14,2,2,Distributor,153,30882.73,0.016,19336.14,11546.59
567,2024-04-14,5,2,Direct,81,25300.36,0.111,14714.46,10585.9
568,2024-04-14,1,12,Distributor,78,9532.75,0.11,4955.34,4577.41
569,2024-04-15,4,7,OEM,65,4087.57,0.044,2733.9,1353.67
570,2024-04-15,2,12,Distributor,51,9844.39,0.059,6445.38,3399.01
571,2024-04-15,4,7,OEM,178,11322.45,0.033,7486.68,3835.77
572,2024-04-15,4,7,OEM,141,8134.16,0.123,5930.46,2203.7
573,2024-04-15,3,2,OEM,83,38834.2,0.028,20418.0,18416.2
574,2024-04-15,3,7,OEM,66,31452.06,0.01,16236.0,15216.06
575,2024-04-15,5,7,Direct,182,60428.69,0.055,33062.12,27366.57
576,2024-04-15,2,2,Distributor,153,29250.72,0.068,19336.14,9914.58
577,2024-04-16,5,2,Direct,31,9726.42,0.107,5631.46,4094.96
578,2024-04-16,5,7,Direct,10,3081.34,0.123,1816.6,1264.74
579,2024-04-16,2,12,Distributor,70,13598.07,0.053,8846.6,4751.47
580,2024-04-16,1,2,Distributor,96,11666.71,0.115,6098.88,5567.83
581,2024-04-17,1,7,Distributor,158,21436.2,0.012,10037.74,11398.46
582,2024-04-17,3,12,OEM,184,87153.12,0.016,45264.0,41889.12
583,2024-04-17,2,12,Distributor,137,24589.96,0.125,17314.06,7275.9
584,2024-04-17,5,12,Direct,24,7639.75,0.094,4359.84,3279.91
585,2024-04-17,5,7,Direct,15,5033.09,0.045,2724.9,2308.19
586,2024-04-17,1,7,Distributor,155,20560.92,0.034,9847.15,10713.77
587,2024-04-18,3,2,OEM,156,69009.7,0.081,38376.0,30633.7
588,2024-04-18,5,2,Direct,76,24352.77,0.088,13806.16,10546.61
589,2024-04-18,5,7,Direct,74,23477.91,0.097,13442.84,10035.07
590,2024-04-18,2,2,Distributor,192,36706.78,0.068,24264.96,12441.82
591,2024-04-18,3,12,OEM,125,53551.3,0.11,30750.0,22801.3
592,2024-04-18,2,2,Distributor,53,10382.65,0.045,6698.14,3684.51
593,2024-04-18,3,2,OEM,36,15318.8,0.116,8856.0,6462.8
594,2024-04-19,2,12,Distributor,194,34422.87,0.135,24517.72,9905.15
595,2024-04-19,1,7,Distributor,141,18200.39,0.06,8957.73,9242.66
596,2024-04-19,3,2,OEM,41,19242.37,0.025,10086.0,9156.37
597,2024-04-19,5,7,Direct,169,54924.79,0.075,30700.54,24224.25
598,2024-04-19,1,12,Distributor,197,26456.9,0.022,12515.41,13941.49
599,2024-04-19,2,2,Distributor,193,37808.54,0.045,24391.34,13417.2
600,2024-04-19,4,2,OEM,139,8530.81,0.067,5846.34,2684.47
601,2024-04-20,2,12,Distributor,162,28611.94,0.139,20473.56,8138.38
602,2024-04-20,2,12,Distributor,94,17662.51,0.084,11879.72,5782.79
603,2024-04-20,4,2,OEM,35,2219.42,0.036,1472.1,747.32
604,2024-04-20,1,12,Distributor,168,22123.9,0.041,10673.04,11450.86
605,2024-04-20,5,2,Direct,190,61950.03,0.072,34515.4,27434.63
606,2024-04-20,4,12,OEM,17,1023.21,0.085,715.02,308.19
607,2024-04-20,5,7,Direct,100,32078.26,0.087,18166.0,13912.26
608,2024-04-20,3,7,OEM,23,9443.8,0.147,5658.0,3785.8
609,2024-04-21,2,2,Distributor,80,14818.59,0.097,10110.4,4708.19
610,2024-04-21,3,2,OEM,55,24462.72,0.076,13530.0,10932.72
611,2024-04-21,4,2,OEM,117,7326.84,0.048,4921.02,2405.82
612,2024-04-21,3,7,OEM,88,41936.08,0.01,21648.0,20288.08
613,2024-04-22,5,7,Direct,48,15852.91,0.06,8719.68,7133.23
614,2024-04-22,1,12,Distributor,166,20629.58,0.095,10545.98,10083.6
615,2024-04-22,1,12,Distributor,80,9656.34,0.121,5082.4,4573.94
616,2024-04-22,2,7,Distributor,137,23943.59,0.148,17314.06,6629.53
617,2024-04-23,1,7,Distributor,139,16911.51,0.114,8830.67,8080.84
618,2024-04-23,4,12,OEM,182,10822.65,0.096,7654.92,3167.73
619,2024-04-23,1,12,Distributor,92,12090.2,0.043,5844.76,6245.44
620,2024-04-23,1,12,Distributor,38,4993.78,0.043,2414.14,2579.64
621,2024-04-24,4,12,OEM,147,8335.25,0.138,6182.82,2152.43
622,2024-04-24,2,2,Distributor,9,1569.24,0.15,1137.42,431.82
623,2024-04-24,3,12,OEM,9,4028.98,0.07,2214.0,1814.98
624,2024-04-24,2,7,Distributor,54,10534.25,0.049,6824.52,3709.73
625,2024-04-24,2,7,Distributor,84,14732.44,0.145,10615.92,4116.52
626,2024-04-25,2,12,Distributor,179,32679.26,0.11,22622.02,10057.24
627,2024-04-25,3,12,OEM,125,51926.71,0.137,30750.0,21176.71
628,2024-04-25,5,7,Direct,145,47990.9,0.058,26340.7,21650.2
629,2024-04-25,1,2,Distributor,148,18006.5,0.114,9402.44,8604.06
630,2024-04-25,1,2,Distributor,59,7794.01,0.038,3748.27,4045.74
631,2024-04-25,2,12,Distributor,47,9110.85,0.055,5939.86,3170.99
632,2024-04-25,2,7,Distributor,107,19600.38,0.107,13522.66,6077.72
633,2024-04-26,4,7,OEM,24,1485.58,0.059,1009.44,476.14
634,2024-04-26,4,2,OEM,5,317.06,0.036,210.3,106.76
635,2024-04-26,1,7,Distributor,174,23368.02,0.022,11054.22,12313.8
636,2024-04-26,1,7,Distributor,46,5666.1,0.103,2922.38,2743.72
637,2024-04-26,3,2,OEM,22,9933.34,0.062,5412.0,4521.34
638,2024-04-26,5,7,Direct,22,6941.27,0.102,3996.52,2944.75
639,2024-04-27,4,2,OEM,5,281.21,0.145,210.3,70.91
640,2024-04-27,1,12,Distributor,81,11022.81,0.009,5145.93,5876.88
641,2024-04-27,5,12,Direct,53,16461.45,0.116,9627.98,6833.47
642,2024-04-27,5,2,Direct,115,36283.91,0.102,20890.9,15393.01
643,2024-04-27,4,7,OEM,106,6177.79,0.114,4458.36,1719.43
644,2024-04-27,4,2,OEM,134,7598.12,0.138,5636.04,1962.08
645,2024-04-28,3,12,OEM,134,56310.46,0.127,32964.0,23346.46
646,2024-04-28,2,12,Distributor,126,22460.5,0.131,15923.88,6536.62
647,2024-04-28,1,2,Distributor,89,11072.66,0.094,5654.17,5418.49
648,2024-04-28,5,7,Direct,96,32683.98,0.031,17439.36,15244.62
649,2024-04-28,4,7,OEM,166,9991.32,0.085,6981.96,3009.36
650,2024-04-29,3,2,OEM,124,56942.96,0.046,30504.0,26438.96
651,2024-04-29,3,7,OEM,26,10775.72,0.139,6396.0,4379.72
652,2024-04-29,5,2,Direct,150,51806.56,0.017,27249.0,24557.56
653,2024-04-29,1,2,Distributor,184,23953.0,0.052,11689.52,12263.48
654,2024-04-30,5,7,Direct,12,3710.26,0.12,2179.92,1530.34
655,2024-04-30,2,2,Distributor,14,2487.0,0.134,1769.32,717.68
656,2024-04-30,1,12,Distributor,72,8443.53,0.146,4574.16,3869.37
657,2024-04-30,4,12,OEM,190,11435.85,0.085,7991.4,3444.45
658,2024-04-30,1,2,Distributor,153,18278.67,0.13,9720.09,8558.58
659,2024-04-30,5,12,Direct,165,50784.13,0.124,29973.9,20810.23
660,2024-04-30,3,7,OEM,127,54102.46,0.115,31242.0,22860.46
661,2024-05-01,2,12,Distributor,74,12978.58,0.145,9352.12,3626.46
662,2024-05-01,3,12,OEM,133,57490.75,0.102,32718.0,24772.75
663,2024-05-01,1,12,Distributor,184,23447.66,0.072,11689.52,11758.14
664,2024-05-01,4,7,OEM,184,11788.83,0.026,7739.04,4049.79
665,2024-05-02,4,12,OEM,64,3692.1,0.123,2691.84,1000.26
666,2024-05-02,5,7,Direct,9,3089.42,0.023,1634.94,1454.48
667,2024-05-02,1,7,Distributor,52,6505.12,0.089,3303.56,3201.56
668,2024-05-02,4,7,OEM,45,2785.45,0.059,1892.7,892.75
669,2024-05-02,2,7,Distributor,177,34456.3,0.051,22369.26,12087.04
670,2024-05-02,4,2,OEM,53,3339.91,0.042,2229.18,1110.73
671,2024-05-03,1,7,Distributor,80,10974.61,0.001,5082.4,5892.21
672,2024-05-03,1,2,Distributor,133,16126.72,0.117,8449.49,7677.23
673,2024-05-03,1,2,Distributor,79,10457.74,0.036,5018.87,5438.87
674,2024-05-03,1,12,Distributor,178,23807.44,0.026,11308.34,12499.1
675,2024-05-03,3,2,OEM,146,64796.83,0.078,35916.0,28880.83
676,2024-05-03,4,7,OEM,127,7268.03,0.13,5341.62,1926.41
677,2024-05-04,3,2,OEM,64,28157.63,0.086,15744.0,12413.63
678,2024-05-04,4,12,OEM,85,4976.26,0.11,3575.1,1401.16
679,2024-05-04,3,12,OEM,45,21119.67,0.025,11070.0,10049.67
680,2024-05-04,1,2,Distributor,27,3611.24,0.026,1715.31,1895.93
681,2024-05-05,3,2,OEM,37,16332.06,0.083,9102.0,7230.06
682,2024-05-05,2,7,Distributor,9,1650.48,0.106,1137.42,513.06
683,2024-05-05,5,2,Direct,13,4425.96,0.031,2361.58,2064.38
684,2024-05-05,2,2,Distributor,76,14108.84,0.095,9604.88,4503.96
685,2024-05-05,4,12,OEM,186,11843.56,0.032,7823.16,4020.4
686,2024-05-05,4,7,OEM,65,3809.65,0.109,2733.9,1075.75
687,2024-05-05,2,7,Distributor,26,4570.71,0.143,3285.88,1284.83
688,2024-05-05,1,12,Distributor,27,3166.32,0.146,1715.31,1451.01
689,2024-05-06,4,12,OEM,196,11809.88,0.084,8243.76,3566.12
690,2024-05-06,3,12,OEM,21,8622.6,0.147,5166.0,3456.6
691,2024-05-06,2,2,Distributor,96,18195.85,0.076,12132.48,6063.37
692,2024-05-06,2,12,Distributor,133,27255.01,0.001,16808.54,10446.47
693,2024-05-06,2,2,Distributor,38,6929.7,0.111,4802.44,2127.26
694,2024-05-07,5,7,Direct,19,6595.54,0.012,3451.54,3144.0
695,2024-05-07,4,12,OEM,57,3689.47,0.016,2397.42,1292.05
696,2024-05-07,1,2,Distributor,123,15539.13,0.08,7814.19,7724.94
697,2024-05-07,5,12,Direct,25,7984.43,0.091,4541.5,3442.93
698,2024-05-08,2,2,Distributor,128,25600.22,0.025,16176.64,9423.58
699,2024-05-08,5,7,Direct,81,26951.0,0.053,14714.46,12236.54
700,2024-05-08,5,2,Direct,94,31309.5,0.052,17076.04,14233.46
701,2024-05-08,4,2,OEM,197,11377.7,0.122,8285.82,3091.88
702,2024-05-08,3,2,OEM,194,92916.92,0.005,47724.0,45192.92
703,2024-05-08,4,7,OEM,58,3681.71,0.035,2439.48,1242.23
704,2024-05-08,1,2,Distributor,48,5642.2,0.144,3049.44,2592.76
705,2024-05-09,1,7,Distributor,72,8532.52,0.137,4574.16,3958.36
706,2024-05-09,5,12,Direct,76,26168.55,0.02,13806.16,12362.39
707,2024-05-09,4,12,OEM,148,9190.26,0.056,6224.88,2965.38
708,2024-05-09,1,2,Distributor,35,4714.88,0.019,2223.55,2491.33
709,2024-05-09,2,12,Distributor,127,23967.39,0.08,16050.26,7917.13
710,2024-05-10,3,7,OEM,35,15836.74,0.06,8610.0,7226.74
711,2024-05-10,5,12,Direct,99,30887.88,0.112,17984.34,12903.54
712,2024-05-10,3,12,OEM,34,15073.31,0.079,8364.0,6709.31
713,2024-05-10,5,7,Direct,17,5895.3,0.013,3088.22,2807.08
714,2024-05-10,1,7,Distributor,12,1483.06,0.1,762.36,720.7
715,2024-05-10,1,7,Distributor,46,5615.56,0.111,2922.38,2693.18
716,2024-05-11,2,12,Distributor,126,24683.29,0.045,15923.88,8759.41
717,2024-05-11,2,7,Distributor,183,34573.23,0.079,23127.54,11445.69
718,2024-05-11,2,2,Distributor,54,10600.71,0.043,6824.52,3776.19
719,2024-05-11,2,2,Distributor,47,9438.65,0.021,5939.86,3498.79
720,2024-05-11,2,2,Distributor,154,27135.83,0.141,19462.52,7673.31
721,2024-05-11,4,12,OEM,19,1118.59,0.105,799.14,319.45
722,2024-05-12,2,7,Distributor,145,26382.79,0.113,18325.1,8057.69
723,2024-05-12,2,2,Distributor,65,12933.45,0.03,8214.7,4718.75
724,2024-05-12,2,2,Distributor,120,23680.21,0.038,15165.6,8514.61
725,2024-05-12,2,7,Distributor,189,34000.91,0.123,23885.82,10115.09
726,2024-05-12,2,2,Distributor,155,29283.33,0.079,19588.9,9694.43
727,2024-05-12,2,7,Distributor,19,3885.78,0.003,2401.22,1484.56
