production_id,date_id,machine_id,shift_id,product_id,units_produced,units_defect,downtime_mins,cost_actual,capacity_available
486,2024-01-23,6,5,3,1074,4,38,251531.02,1432
487,2024-01-23,6,6,1,1377,94,71,91821.23,1432
488,2024-01-23,7,5,2,997,4,99,138161.64,1544
489,2024-01-23,8,4,3,729,54,10,182286.69,848
490,2024-01-23,8,6,1,830,13,82,52133.33,848
491,2024-01-23,9,8,3,263,19,6,60401.91,408
492,2024-01-23,9,9,4,321,9,54,12617.76,408
493,2024-01-24,1,1,1,373,18,82,22725.62,448
494,2024-01-24,1,2,5,350,2,49,58968.02,448
495,2024-01-24,2,1,5,622,49,69,119655.6,896
496,2024-01-24,2,2,3,700,43,44,186412.6,896
497,2024-01-24,2,3,4,629,1,76,24969.03,896
498,2024-01-24,3,1,3,378,29,67,90336.59,608
499,2024-01-24,3,2,2,589,4,84,70584.22,608
500,2024-01-24,3,3,1,541,41,73,36751.59,608
501,2024-01-24,4,1,3,1207,95,22,277687.41,1264
502,2024-01-24,4,2,3,1197,2,89,285727.21,1264
503,2024-01-24,4,3,2,1028,15,103,139834.72,1264
504,2024-01-24,5,4,3,389,1,7,90576.73,584
505,2024-01-24,5,6,1,424,20,103,24946.04,584
506,2024-01-24,6,4,3,891,10,90,237475.94,1432
507,2024-01-24,6,5,5,1327,101,47,250924.12,1432
508,2024-01-24,6,6,5,914,22,17,181839.36,1432
509,2024-01-24,7,4,4,1390,106,83,56326.95,1544
510,2024-01-24,7,5,5,1333,99,100,235218.76,1544
511,2024-01-24,7,6,2,1148,67,37,134271.06,1544
512,2024-01-24,8,4,5,634,50,72,104401.12,848
513,2024-01-24,8,5,5,579,26,119,105100.89,848
514,2024-01-24,8,6,1,585,45,21,38177.33,848
515,2024-01-24,9,7,3,314,6,31,80228.34,408
516,2024-01-24,9,8,1,356,1,56,23668.74,408
517,2024-01-24,9,9,4,321,9,69,13164.67,408
518,2024-01-24,10,7,5,928,51,20,166938.08,1096
519,2024-01-24,10,8,1,780,19,13,45333.44,1096
520,2024-01-25,1,1,1,361,25,11,22191.03,448
521,2024-01-25,1,2,4,388,13,83,15225.88,448
522,2024-01-25,1,3,2,277,7,24,34372.09,448
523,2024-01-25,2,1,5,627,14,30,104695.72,896
524,2024-01-25,2,2,5,823,10,46,134669.65,896
525,2024-01-25,3,1,5,475,3,26,80607.82,608
526,2024-01-25,4,1,3,1135,42,114,288202.8,1264
527,2024-01-25,4,3,2,936,28,23,117008.81,1264
528,2024-01-25,5,5,2,536,24,19,71156.95,584
529,2024-01-25,5,6,1,498,32,52,34616.37,584
530,2024-01-25,6,4,5,892,27,66,159403.74,1432
531,2024-01-25,6,5,4,1170,22,38,45066.26,1432
532,2024-01-25,6,6,1,1132,81,102,72944.15,1432
533,2024-01-25,7,4,2,996,60,22,137179.56,1544
534,2024-01-25,9,7,2,399,20,106,51384.19,408
535,2024-01-25,9,8,1,258,11,70,15820.76,408
536,2024-01-25,10,7,1,985,49,66,66102.46,1096
537,2024-01-26,1,1,5,397,29,118,66430.77,448
538,2024-01-26,1,2,3,416,29,112,100512.17,448
539,2024-01-26,1,3,4,366,13,22,14702.51,448
540,2024-01-26,2,2,4,550,39,42,24014.43,896
541,2024-01-26,3,1,3,572,0,104,148976.07,608
542,2024-01-26,3,2,4,563,30,111,22391.4,608
543,2024-01-26,3,3,4,543,13,93,22458.42,608
544,2024-01-26,4,1,2,970,70,52,128496.02,1264
545,2024-01-26,4,2,3,1152,47,20,258771.86,1264
546,2024-01-26,4,3,4,823,56,112,35090.8,1264
547,2024-01-26,5,5,2,536,10,58,61650.69,584
548,2024-01-26,5,6,2,411,27,64,50871.57,584
549,2024-01-26,6,4,1,990,38,57,58839.04,1432
550,2024-01-26,6,5,5,1159,31,107,227155.52,1432
551,2024-01-26,6,6,1,1014,31,20,68978.01,1432
552,2024-01-26,7,4,2,1429,74,86,170004.32,1544
553,2024-01-26,7,5,5,938,58,98,176606.34,1544
554,2024-01-26,7,6,2,1306,62,1,155933.8,1544
555,2024-01-26,8,4,3,738,41,35,178781.46,848
556,2024-01-26,8,5,3,656,11,38,167095.04,848
557,2024-01-26,8,6,4,697,0,84,32050.9,848
558,2024-01-26,9,7,5,345,16,38,64984.23,408
559,2024-01-26,9,8,3,398,20,110,93539.05,408
560,2024-01-26,9,9,3,274,11,30,72792.1,408
561,2024-01-26,10,7,5,825,21,17,156502.22,1096
562,2024-01-26,10,8,3,765,25,49,197100.12,1096
563,2024-01-26,10,9,5,997,27,91,171058.18,1096
564,2024-01-27,1,1,4,423,22,64,17080.42,448
565,2024-01-27,1,3,5,299,2,16,56933.51,448
566,2024-01-27,2,1,5,797,11,87,156353.82,896
567,2024-01-27,2,2,2,658,39,39,81835.37,896
568,2024-01-27,2,3,3,626,14,108,142223.98,896
569,2024-01-27,3,2,5,582,3,113,99267.18,608
570,2024-01-27,4,1,5,901,3,109,152243.85,1264
571,2024-01-27,4,2,3,954,43,116,257525.76,1264
572,2024-01-27,5,4,2,523,20,80,72529.81,584
573,2024-01-27,5,5,1,351,7,97,23518.98,584
574,2024-01-27,5,6,2,459,28,11,53708.91,584
575,2024-01-27,6,4,4,1078,83,49,40848.95,1432
576,2024-01-27,6,5,3,1376,98,96,361055.31,1432
577,2024-01-27,7,4,2,1059,74,39,123903.91,1544
578,2024-01-27,7,5,5,1106,5,5,192807.08,1544
579,2024-01-27,8,4,5,677,23,87,135170.84,848
580,2024-01-27,8,5,4,624,9,116,28440.64,848
581,2024-01-27,8,6,2,581,45,27,76864.28,848
582,2024-01-27,9,7,2,263,14,101,30162.52,408
583,2024-01-27,9,8,3,364,18,76,98403.13,408
584,2024-01-27,9,9,1,252,2,56,15626.14,408
585,2024-01-27,10,7,4,949,15,87,40955.21,1096
586,2024-01-27,10,8,1,933,20,77,61653.04,1096
587,2024-01-27,10,9,1,870,42,36,51004.31,1096
588,2024-01-28,2,2,2,659,21,20,75612.35,896
589,2024-01-28,2,3,2,771,29,30,87748.44,896
590,2024-01-28,3,1,1,557,29,19,38567.05,608
591,2024-01-28,3,2,1,531,4,32,34708.25,608
592,2024-01-28,3,3,3,425,1,104,97748.01,608
593,2024-01-28,4,3,3,963,8,108,249131.6,1264
594,2024-01-28,5,5,2,423,30,79,50981.56,584
595,2024-01-28,5,6,3,531,7,51,128020.02,584
596,2024-01-28,6,4,4,1234,47,53,53447.13,1432
597,2024-01-28,6,5,1,931,54,120,63219.84,1432
598,2024-01-28,7,4,4,1397,75,23,60066.04,1544
599,2024-01-28,7,5,5,943,51,107,179092.19,1544
600,2024-01-28,7,6,4,1466,13,52,60928.52,1544
601,2024-01-28,8,5,1,735,39,98,48969.73,848
602,2024-01-28,8,6,2,823,44,43,104408.05,848
603,2024-01-28,9,7,5,259,13,31,46879.9,408
604,2024-01-28,9,8,4,267,17,114,12325.6,408
605,2024-01-28,10,7,2,868,32,63,117802.66,1096
606,2024-01-28,10,9,2,795,17,64,94900.05,1096
607,2024-01-29,1,1,4,407,2,56,18149.84,448
608,2024-01-29,1,2,4,344,3,63,15178.29,448
609,2024-01-29,2,1,1,727,0,11,48881.59,896
610,2024-01-29,2,2,3,840,37,83,213726.69,896
611,2024-01-29,2,3,3,818,53,108,199395.21,896
612,2024-01-29,3,1,5,503,28,46,95320.8,608
613,2024-01-29,3,3,2,365,10,81,50413.44,608
614,2024-01-29,4,2,1,780,10,17,52743.04,1264
615,2024-01-29,4,3,4,809,39,24,31445.6,1264
616,2024-01-29,5,4,2,451,28,91,55149.91,584
617,2024-01-29,5,5,1,556,37,75,32660.9,584
618,2024-01-29,5,6,4,496,37,17,22797.13,584
619,2024-01-29,6,5,5,1368,91,61,269603.04,1432
620,2024-01-29,6,6,2,1235,17,104,144478.92,1432
621,2024-01-29,7,4,5,1282,33,112,227515.98,1544
622,2024-01-29,7,5,2,1086,83,37,135954.31,1544
623,2024-01-29,8,4,5,605,33,110,105813.9,848
624,2024-01-29,8,5,5,712,11,79,134887.7,848
625,2024-01-29,8,6,2,825,42,22,104344.69,848
626,2024-01-29,9,7,3,354,21,71,86742.11,408
627,2024-01-29,9,8,4,349,24,68,14050.47,408
628,2024-01-29,9,9,1,325,0,18,18801.65,408
629,2024-01-29,10,9,3,942,11,7,240565.39,1096
630,2024-01-30,1,2,1,329,11,78,22439.86,448
631,2024-01-30,1,3,2,395,17,30,50029.15,448
632,2024-01-30,2,1,3,773,2,48,185881.52,896
633,2024-01-30,2,2,3,866,3,95,202441.34,896
634,2024-01-30,2,3,4,820,59,90,35934.61,896
635,2024-01-30,3,1,5,491,23,99,93207.31,608
636,2024-01-30,3,3,1,407,5,65,23888.26,608
637,2024-01-30,5,5,1,423,24,19,24400.54,584
638,2024-01-30,5,6,5,361,26,78,70079.83,584
639,2024-01-30,6,4,5,1158,6,90,202699.16,1432
640,2024-01-30,7,5,4,1245,40,44,49444.82,1544
641,2024-01-30,8,4,3,603,45,79,149242.83,848
642,2024-01-30,8,5,1,545,15,30,37424.89,848
643,2024-01-30,8,6,5,587,1,113,102815.56,848
644,2024-01-30,9,7,1,304,13,36,17477.24,408
645,2024-01-30,9,8,3,324,13,62,72432.63,408
646,2024-01-30,9,9,2,294,1,12,34684.08,408
647,2024-01-30,10,7,5,879,44,26,165118.93,1096
648,2024-01-30,10,8,4,1005,16,106,43984.3,1096
649,2024-01-30,10,9,4,926,69,95,40396.75,1096
650,2024-01-31,1,2,1,283,1,101,17086.9,448
651,2024-01-31,2,1,3,676,24,51,164068.47,896
652,2024-01-31,2,3,5,539,31,8,102927.2,896
653,2024-01-31,3,1,1,447,17,37,30027.34,608
654,2024-01-31,3,2,1,429,31,48,26682.65,608
655,2024-01-31,3,3,4,400,7,95,16457.21,608
656,2024-01-31,4,1,5,900,45,38,169291.14,1264
657,2024-01-31,4,2,3,1218,1,111,302928.09,1264
658,2024-01-31,5,5,5,471,3,26,89810.8,584
659,2024-01-31,5,6,3,397,28,108,97907.18,584
660,2024-01-31,6,6,2,921,49,72,124596.1,1432
661,2024-01-31,7,4,5,1197,52,37,224913.51,1544
662,2024-01-31,8,4,3,623,33,30,140998.74,848
663,2024-01-31,8,5,2,611,22,78,79680.24,848
664,2024-01-31,8,6,2,691,20,40,95339.39,848
665,2024-01-31,9,8,2,355,18,35,47916.7,408
666,2024-01-31,10,7,4,850,24,39,35657.84,1096
667,2024-01-31,10,9,1,1008,69,17,69049.83,1096
668,2024-02-01,1,2,1,392,27,108,24939.51,448
669,2024-02-01,2,1,4,799,13,4,33952.71,896
670,2024-02-01,2,2,5,698,43,46,124072.47,896
671,2024-02-01,2,3,5,787,18,59,142998.54,896
672,2024-02-01,3,2,1,517,35,103,36010.3,608
673,2024-02-01,3,3,5,397,5,72,78591.15,608
674,2024-02-01,4,1,2,1111,42,45,127502.42,1264
675,2024-02-01,4,2,2,788,23,5,102945.24,1264
676,2024-02-01,4,3,3,944,69,112,211158.38,1264
677,2024-02-01,5,4,3,373,28,81,97807.55,584
678,2024-02-01,5,5,3,478,21,48,121202.07,584
679,2024-02-01,5,6,1,465,13,116,27904.26,584
680,2024-02-01,6,4,3,1124,43,77,249218.46,1432
681,2024-02-01,6,5,4,949,5,82,38165.14,1432
682,2024-02-01,7,5,1,1314,43,42,87155.74,1544
683,2024-02-01,7,6,4,1207,57,82,54151.17,1544
684,2024-02-01,8,6,2,552,22,114,70770.09,848
685,2024-02-01,10,7,5,1061,54,112,201204.42,1096
686,2024-02-01,10,8,3,1052,18,77,284297.29,1096
687,2024-02-01,10,9,2,748,24,18,100102.38,1096
688,2024-02-02,1,1,2,374,15,21,49385.41,448
689,2024-02-02,1,2,4,370,2,48,15205.71,448
690,2024-02-02,2,2,5,770,50,77,128584.39,896
691,2024-02-02,2,3,5,741,52,68,134699.69,896
692,2024-02-02,3,2,2,573,24,0,78165.1,608
693,2024-02-02,3,3,4,485,14,5,21205.45,608
694,2024-02-02,4,1,4,1137,34,75,50735.75,1264
695,2024-02-02,4,2,5,805,8,61,154011.94,1264
696,2024-02-02,4,3,1,894,62,52,54044.69,1264
697,2024-02-02,5,5,1,478,4,0,29608.34,584
698,2024-02-02,6,4,4,1056,13,83,45173.71,1432
699,2024-02-02,6,6,5,1058,23,87,188254.49,1432
700,2024-02-02,7,5,5,1209,35,71,218913.6,1544
701,2024-02-02,7,6,5,1128,63,94,190079.62,1544
702,2024-02-02,8,4,1,749,26,89,51859.34,848
703,2024-02-02,8,6,3,766,37,87,196229.33,848
704,2024-02-02,9,8,1,369,24,60,25439.23,408
705,2024-02-02,9,9,1,285,8,77,16432.17,408
706,2024-02-02,10,7,4,913,38,91,41960.76,1096
707,2024-02-02,10,9,2,924,32,25,124962.64,1096
708,2024-02-03,1,1,5,317,0,76,57707.7,448
709,2024-02-03,1,2,5,297,0,30,55625.77,448
710,2024-02-03,1,3,1,438,27,45,28770.35,448
711,2024-02-03,2,1,2,713,42,8,97663.27,896
712,2024-02-03,2,2,5,849,23,104,147335.53,896
713,2024-02-03,2,3,2,692,22,0,83276.49,896
714,2024-02-03,3,1,1,493,19,43,34120.42,608
715,2024-02-03,3,2,3,567,36,73,132511.85,608
716,2024-02-03,3,3,4,494,30,96,20111.35,608
717,2024-02-03,4,1,4,1189,81,61,46171.31,1264
718,2024-02-03,4,3,2,1083,19,40,134472.3,1264
719,2024-02-03,5,4,5,352,23,31,61224.0,584
720,2024-02-03,5,5,3,367,27,60,86921.21,584
721,2024-02-03,6,4,2,1374,75,116,162885.88,1432
722,2024-02-03,6,5,2,1259,87,26,150495.13,1432
723,2024-02-03,6,6,5,1052,65,15,207166.44,1432
724,2024-02-03,7,4,4,1286,78,69,59043.65,1544
725,2024-02-03,7,5,3,1290,50,112,342536.78,1544
726,2024-02-03,7,6,4,1033,63,65,41538.59,1544
727,2024-02-03,8,5,1,678,22,120,43424.54,848
728,2024-02-03,8,6,4,786,48,58,36209.75,848
729,2024-02-03,9,7,4,293,0,86,11610.67,408
730,2024-02-03,9,8,3,300,20,23,74516.8,408
731,2024-02-03,10,7,5,800,11,54,136914.45,1096
732,2024-02-03,10,8,3,809,25,57,186272.69,1096
733,2024-02-04,1,1,2,407,23,102,48718.8,448
734,2024-02-04,1,2,4,302,19,94,11811.82,448
735,2024-02-04,1,3,2,340,3,114,45971.8,448
736,2024-02-04,2,1,3,804,19,71,211965.19,896
737,2024-02-04,4,1,1,974,26,46,60149.42,1264
738,2024-02-04,4,2,3,923,30,44,243740.8,1264
739,2024-02-04,4,3,2,1035,53,68,122289.02,1264
740,2024-02-04,5,4,3,422,17,99,108722.85,584
741,2024-02-04,5,5,4,486,18,18,21946.68,584
742,2024-02-04,5,6,3,444,21,51,116845.67,584
743,2024-02-04,7,4,3,1343,65,50,315263.08,1544
744,2024-02-04,7,5,3,1365,56,57,330013.68,1544
745,2024-02-04,8,5,3,811,45,10,187957.46,848
746,2024-02-04,8,6,1,529,37,70,30608.42,848
747,2024-02-04,9,7,5,363,2,33,67500.17,408
748,2024-02-04,9,9,4,292,5,36,12141.9,408
749,2024-02-04,10,8,2,669,35,110,91570.33,1096
750,2024-02-04,10,9,4,1063,45,34,45143.87,1096
751,2024-02-05,1,2,5,298,14,80,56829.63,448
752,2024-02-05,1,3,4,357,18,39,16243.45,448
753,2024-02-05,2,1,2,811,28,46,100694.46,896
754,2024-02-05,3,1,2,444,16,1,58219.98,608
755,2024-02-05,3,2,4,434,26,102,17498.04,608
756,2024-02-05,4,2,4,1182,41,31,46366.81,1264
757,2024-02-05,4,3,4,1156,20,10,47865.19,1264
758,2024-02-05,5,5,5,529,28,36,98951.43,584
759,2024-02-05,5,6,3,442,30,23,100829.88,584
760,2024-02-05,6,5,4,1007,50,24,40835.11,1432
761,2024-02-05,7,4,1,1035,8,34,60822.55,1544
762,2024-02-05,7,5,1,1062,12,63,63652.66,1544
763,2024-02-05,7,6,4,1511,56,101,57600.79,1544
764,2024-02-05,8,5,2,526,32,9,67050.12,848
765,2024-02-05,9,7,3,371,24,15,99928.94,408
766,2024-02-05,9,8,4,364,12,94,16824.09,408
767,2024-02-05,10,7,1,874,68,60,54293.93,1096
768,2024-02-05,10,8,3,723,42,95,193417.76,1096
769,2024-02-05,10,9,3,858,20,46,227426.6,1096
770,2024-02-06,1,1,2,434,8,55,52923.87,448
771,2024-02-06,2,2,1,867,40,88,54808.09,896
772,2024-02-06,2,3,3,800,15,63,180717.57,896
773,2024-02-06,3,1,1,378,19,89,24188.94,608
774,2024-02-06,3,3,3,591,37,96,140946.43,608
775,2024-02-06,4,1,2,768,23,92,89969.27,1264
776,2024-02-06,4,2,4,1097,49,69,47958.08,1264
777,2024-02-06,5,5,4,411,27,117,18533.24,584
778,2024-02-06,6,4,4,1020,21,46,42507.19,1432
779,2024-02-06,6,5,5,1065,15,2,198100.86,1432
780,2024-02-06,6,6,5,989,57,84,196448.01,1432
781,2024-02-06,7,4,2,1233,49,70,145047.44,1544
782,2024-02-06,7,6,3,991,41,8,221541.86,1544
783,2024-02-06,8,4,2,790,12,62,93682.39,848
784,2024-02-06,8,6,4,720,30,89,30830.12,848
785,2024-02-06,9,9,1,389,6,62,26830.61,408
786,2024-02-06,10,7,4,991,4,71,43711.16,1096
787,2024-02-06,10,8,3,988,4,78,231664.39,1096
788,2024-02-07,1,2,2,432,3,92,51659.08,448
789,2024-02-07,1,3,2,358,7,80,49293.41,448
790,2024-02-07,2,1,5,678,5,81,125051.48,896
791,2024-02-07,2,2,4,838,11,23,35598.5,896
792,2024-02-07,2,3,2,719,34,119,88183.44,896
793,2024-02-07,3,1,3,559,18,81,135604.98,608
794,2024-02-07,3,2,5,420,18,48,80351.76,608
795,2024-02-07,3,3,3,447,16,50,98970.1,608
796,2024-02-07,5,5,1,417,7,109,25511.3,584
797,2024-02-07,5,6,3,554,22,73,147893.28,584
798,2024-02-07,6,6,2,1003,71,31,119990.05,1432
799,2024-02-07,7,4,1,1261,57,27,83864.8,1544
800,2024-02-07,7,5,4,1027,67,88,44948.05,1544
801,2024-02-07,7,6,1,1275,30,93,85995.92,1544
802,2024-02-07,8,4,1,805,21,112,54385.48,848
803,2024-02-07,8,5,1,789,14,83,53628.7,848
804,2024-02-07,8,6,4,526,22,40,22300.24,848
805,2024-02-07,9,8,2,268,14,50,37060.65,408
806,2024-02-07,9,9,5,323,5,37,62036.78,408
807,2024-02-07,10,8,4,895,3,51,35856.06,1096
808,2024-02-07,10,9,4,979,10,17,41019.63,1096
809,2024-02-08,1,2,5,302,14,94,55127.37,448
810,2024-02-08,2,2,5,568,30,54,100402.47,896
811,2024-02-08,3,1,1,542,7,44,35233.63,608
812,2024-02-08,3,2,4,508,17,118,22726.12,608
813,2024-02-08,4,1,1,812,3,79,55989.05,1264
814,2024-02-08,4,2,3,764,42,14,180618.62,1264
815,2024-02-08,4,3,3,858,36,26,213027.73,1264
816,2024-02-08,5,4,5,457,26,18,86257.53,584
817,2024-02-08,5,5,4,479,25,5,19161.39,584
818,2024-02-08,6,5,3,888,46,1,199512.83,1432
819,2024-02-08,6,6,3,1329,2,111,352003.45,1432
820,2024-02-08,7,4,4,1224,69,115,49581.32,1544
821,2024-02-08,7,5,5,978,15,58,179819.87,1544
822,2024-02-08,7,6,1,1071,45,42,67903.63,1544
823,2024-02-08,8,4,1,620,17,80,37831.38,848
824,2024-02-08,8,5,5,597,2,32,116664.61,848
825,2024-02-08,8,6,1,813,61,28,48052.04,848
826,2024-02-08,9,7,2,258,7,86,33339.34,408
827,2024-02-08,9,8,2,309,14,54,42726.45,408
828,2024-02-08,9,9,3,314,3,83,71660.44,408
829,2024-02-08,10,7,2,1016,25,90,138639.4,1096
830,2024-02-08,10,8,4,1072,83,18,46497.17,1096
831,2024-02-08,10,9,2,789,35,92,92103.41,1096
832,2024-02-09,1,1,2,392,24,112,54226.5,448
833,2024-02-09,1,2,3,344,25,114,86940.11,448
834,2024-02-09,1,3,2,401,3,23,45876.08,448
835,2024-02-09,2,1,5,628,28,29,116281.09,896
836,2024-02-09,3,2,2,480,23,91,62477.04,608
837,2024-02-09,4,1,4,824,12,4,34023.83,1264
838,2024-02-09,4,2,3,1214,21,85,327806.19,1264
839,2024-02-09,4,3,1,843,64,56,57488.17,1264
840,2024-02-09,5,4,3,542,38,54,130795.14,584
841,2024-02-09,5,6,4,510,16,120,22490.82,584
842,2024-02-09,6,4,5,1208,68,4,220351.55,1432
843,2024-02-09,6,5,1,1336,26,68,83104.06,1432
844,2024-02-09,6,6,5,1070,65,6,182319.06,1432
845,2024-02-09,7,4,3,1380,31,21,334215.49,1544
846,2024-02-09,7,5,1,1331,96,59,90137.49,1544
847,2024-02-09,7,6,5,992,61,120,194418.83,1544
848,2024-02-09,8,4,4,642,23,22,26752.37,848
849,2024-02-09,8,5,2,793,5,41,104062.1,848
850,2024-02-09,8,6,2,740,7,14,97378.51,848
851,2024-02-09,9,7,1,326,10,101,22679.1,408
852,2024-02-09,9,8,2,303,9,98,35772.57,408
853,2024-02-09,9,9,2,269,3,98,35437.98,408
854,2024-02-09,10,7,3,961,73,36,242384.84,1096
855,2024-02-10,1,2,3,270,10,63,66997.87,448
856,2024-02-10,2,1,2,611,32,58,75830.59,896
857,2024-02-10,2,3,2,837,18,80,106997.56,896
858,2024-02-10,3,1,1,407,1,44,23460.94,608
859,2024-02-10,3,2,5,558,13,117,93007.67,608
860,2024-02-10,4,1,2,1081,52,88,142077.27,1264
861,2024-02-10,4,2,5,843,30,74,148857.26,1264
862,2024-02-10,5,4,3,432,13,8,111765.03,584
863,2024-02-10,5,5,1,415,4,88,28260.1,584
864,2024-02-10,5,6,4,466,25,78,17868.05,584
865,2024-02-10,6,4,5,1396,54,88,258911.65,1432
866,2024-02-10,6,5,3,1091,73,33,269748.93,1432
867,2024-02-10,6,6,3,1363,66,63,336619.46,1432
868,2024-02-10,7,4,4,1400,98,29,61340.49,1544
869,2024-02-10,7,5,1,995,37,101,58381.99,1544
870,2024-02-10,7,6,5,1512,50,42,266410.6,1544
871,2024-02-10,8,4,2,512,8,36,61528.4,848
872,2024-02-10,8,6,5,613,0,87,107644.54,848
873,2024-02-10,9,7,5,340,0,22,57984.61,408
874,2024-02-10,9,8,4,386,24,82,15052.44,408
875,2024-02-10,10,7,5,1030,38,104,183889.76,1096
876,2024-02-10,10,8,5,782,45,40,143625.79,1096
877,2024-02-11,1,1,3,404,28,45,90761.7,448
878,2024-02-11,1,3,3,436,21,107,100090.64,448
879,2024-02-11,2,1,2,740,51,96,89935.25,896
880,2024-02-11,2,2,1,630,4,112,37923.78,896
881,2024-02-11,2,3,3,611,14,14,146524.77,896
882,2024-02-11,4,1,4,1193,14,43,54428.99,1264
883,2024-02-11,4,2,5,907,23,98,177017.56,1264
884,2024-02-11,4,3,5,1083,11,92,178502.25,1264
885,2024-02-11,5,4,5,376,9,5,70859.45,584
886,2024-02-11,5,5,1,424,30,13,27047.58,584
887,2024-02-11,5,6,3,355,21,81,94179.04,584
888,2024-02-11,6,4,2,1015,43,98,126765.01,1432
889,2024-02-11,7,6,5,986,42,70,172614.28,1544
890,2024-02-11,8,5,3,693,9,39,174339.77,848
891,2024-02-11,8,6,4,525,1,115,22856.54,848
892,2024-02-11,9,9,2,354,25,80,47746.51,408
893,2024-02-11,10,7,5,805,21,25,152463.0,1096
894,2024-02-11,10,8,5,690,50,97,124485.41,1096
895,2024-02-12,1,1,4,285,7,82,12491.08,448
896,2024-02-12,1,2,2,430,4,114,55614.41,448
897,2024-02-12,1,3,4,300,22,42,13346.76,448
898,2024-02-12,2,1,4,703,3,14,28689.66,896
899,2024-02-12,2,2,2,633,17,73,74036.95,896
900,2024-02-12,3,1,1,440,22,101,26846.91,608
901,2024-02-12,3,2,5,460,22,70,77864.9,608
902,2024-02-12,3,3,1,443,28,75,27756.24,608
903,2024-02-12,4,1,5,1136,49,30,192872.97,1264
904,2024-02-12,4,2,5,1160,10,76,209162.37,1264
905,2024-02-12,4,3,4,843,64,8,36153.37,1264
906,2024-02-12,5,4,5,521,15,63,97389.35,584
907,2024-02-12,6,5,1,1271,67,57,81251.39,1432
908,2024-02-12,6,6,5,1102,18,112,192846.28,1432
909,2024-02-12,7,4,3,1465,109,91,395173.42,1544
910,2024-02-12,7,5,1,1268,62,65,79012.54,1544
911,2024-02-12,8,5,5,820,0,71,158517.16,848
912,2024-02-12,8,6,3,787,14,89,197093.18,848
913,2024-02-12,9,7,4,307,10,27,13332.04,408
914,2024-02-12,9,8,2,330,22,46,44541.06,408
915,2024-02-12,10,7,2,713,4,2,83693.11,1096
916,2024-02-12,10,8,4,1063,11,17,45981.71,1096
917,2024-02-12,10,9,4,1029,57,119,42636.64,1096
918,2024-02-13,1,2,5,408,12,28,69459.62,448
919,2024-02-13,1,3,5,353,20,91,64148.15,448
920,2024-02-13,2,1,5,733,1,4,134971.7,896
921,2024-02-13,2,2,1,735,56,10,43352.04,896
922,2024-02-13,2,3,3,695,4,113,174733.75,896
923,2024-02-13,3,2,1,522,22,74,31919.06,608
924,2024-02-13,4,1,1,983,40,60,63373.82,1264
925,2024-02-13,4,2,3,1219,77,37,279932.87,1264
926,2024-02-13,4,3,5,1118,65,72,193365.28,1264
927,2024-02-13,5,4,5,387,1,37,74645.64,584
928,2024-02-13,5,5,3,457,4,9,120324.04,584
929,2024-02-13,6,6,1,1262,60,116,81646.39,1432
930,2024-02-13,7,5,2,1079,60,62,127658.79,1544
931,2024-02-13,7,6,1,1127,7,18,72966.47,1544
932,2024-02-13,8,4,4,751,24,49,29931.57,848
933,2024-02-13,8,5,2,576,33,44,66306.32,848
934,2024-02-13,9,7,1,270,8,38,17071.68,408
935,2024-02-13,9,8,5,281,15,49,50787.04,408
936,2024-02-13,10,7,1,777,49,48,51125.0,1096
937,2024-02-13,10,8,1,698,29,45,48389.74,1096
938,2024-02-13,10,9,3,797,17,12,186468.45,1096
939,2024-02-14,1,1,4,400,23,93,17402.37,448
940,2024-02-14,1,2,5,326,18,23,57009.48,448
941,2024-02-14,2,3,5,572,20,28,108590.66,896
942,2024-02-14,3,3,1,581,30,106,34820.48,608
943,2024-02-14,4,1,1,1098,10,109,71216.43,1264
944,2024-02-14,4,2,5,1144,16,14,215951.15,1264
945,2024-02-14,5,4,1,492,36,35,32940.62,584
946,2024-02-14,5,5,3,407,25,35,105670.88,584
947,2024-02-14,5,6,3,571,11,104,133854.68,584
948,2024-02-14,6,4,4,1392,22,50,54782.24,1432
949,2024-02-14,6,5,2,1153,39,78,149893.48,1432
950,2024-02-14,6,6,3,915,5,73,235333.63,1432
951,2024-02-14,7,4,1,1452,17,81,83037.01,1544
952,2024-02-14,7,6,2,1337,96,73,152198.22,1544
953,2024-02-14,8,4,4,662,21,93,29408.19,848
954,2024-02-14,8,5,5,581,17,88,112256.59,848
955,2024-02-14,8,6,5,681,54,42,128209.46,848
956,2024-02-14,9,7,1,301,20,43,17517.98,408
957,2024-02-14,9,8,3,345,4,5,92805.56,408
958,2024-02-14,9,9,3,352,25,80,89862.45,408
959,2024-02-14,10,7,4,963,10,24,36658.87,1096
960,2024-02-14,10,8,2,861,4,69,111934.11,1096
961,2024-02-14,10,9,4,1060,1,43,40625.06,1096
962,2024-02-15,1,1,1,337,5,83,22126.05,448
963,2024-02-15,1,2,5,294,13,118,48836.67,448
964,2024-02-15,1,3,4,380,14,117,16361.18,448
965,2024-02-15,2,2,1,596,2,39,40292.77,896
966,2024-02-15,3,1,5,379,24,14,68809.81,608
967,2024-02-15,3,2,2,379,6,43,50882.27,608
968,2024-02-15,3,3,4,439,34,73,18633.79,608
969,2024-02-15,4,1,2,1125,53,42,129757.5,1264
970,2024-02-15,4,3,2,1092,48,56,130931.19,1264
971,2024-02-15,5,4,2,372,25,78,45848.66,584
972,2024-02-15,5,6,1,351,5,11,23221.06,584
